Fiscal Year,Region,Gender,Race/Ethnicity,Same Race/Ethnicity as Adoptive Parent,Age Group,Consummated Adoptions
2011,6-Houston,Male,Asian,No,Birth to Five Years Old,1
2011,6-Houston,Male,Hispanic,Yes,Birth to Five Years Old,39
2011,6-Houston,Male,Hispanic,Yes,Six to Twelve Years Old,16
2011,6-Houston,Male,Hispanic,Yes,Thirteen to Eighteen Years Old,5
2011,6-Houston,Male,Hispanic,No,Birth to Five Years Old,42
2011,6-Houston,Male,Hispanic,No,Six to Twelve Years Old,20
2011,6-Houston,Male,Hispanic,No,Thirteen to Eighteen Years Old,5
2011,6-Houston,Male,Other,No,Birth to Five Years Old,14
2011,6-Houston,Male,Other,No,Six to Twelve Years Old,1
2011,7-Austin,Female,African American,Yes,Birth to Five Years Old,18
2011,7-Austin,Female,African American,Yes,Six to Twelve Years Old,19
2011,7-Austin,Female,African American,Yes,Thirteen to Eighteen Years Old,6
2011,7-Austin,Female,African American,No,Birth to Five Years Old,31
2011,7-Austin,Female,African American,No,Six to Twelve Years Old,19
2011,7-Austin,Female,African American,No,Thirteen to Eighteen Years Old,6
2011,7-Austin,Female,Anglo,Yes,Birth to Five Years Old,46
2011,7-Austin,Female,Anglo,Yes,Six to Twelve Years Old,29
2011,7-Austin,Female,Anglo,Yes,Thirteen to Eighteen Years Old,8
2011,7-Austin,Female,Anglo,No,Birth to Five Years Old,16
2011,7-Austin,Female,Anglo,No,Six to Twelve Years Old,2
2011,7-Austin,Female,Anglo,No,Thirteen to Eighteen Years Old,1
2011,7-Austin,Female,Hispanic,Yes,Birth to Five Years Old,19
2011,7-Austin,Female,Hispanic,Yes,Six to Twelve Years Old,16
2011,7-Austin,Female,Hispanic,Yes,Thirteen to Eighteen Years Old,5
2011,7-Austin,Female,Hispanic,No,Birth to Five Years Old,41
2011,7-Austin,Female,Hispanic,No,Six to Twelve Years Old,38
2011,7-Austin,Female,Hispanic,No,Thirteen to Eighteen Years Old,10
2011,7-Austin,Female,Other,No,Birth to Five Years Old,6
2011,7-Austin,Male,African American,Yes,Birth to Five Years Old,28
2011,7-Austin,Male,African American,Yes,Six to Twelve Years Old,14
2011,7-Austin,Male,African American,Yes,Thirteen to Eighteen Years Old,3
2011,7-Austin,Male,African American,No,Birth to Five Years Old,34
2011,7-Austin,Male,African American,No,Six to Twelve Years Old,18
2011,7-Austin,Male,Anglo,Yes,Birth to Five Years Old,50
2011,7-Austin,Male,Anglo,Yes,Six to Twelve Years Old,22
2011,7-Austin,Male,Anglo,Yes,Thirteen to Eighteen Years Old,4
2011,7-Austin,Male,Anglo,No,Birth to Five Years Old,12
2011,7-Austin,Male,Anglo,No,Six to Twelve Years Old,4
2011,7-Austin,Male,Hispanic,Yes,Birth to Five Years Old,25
2011,7-Austin,Male,Hispanic,Yes,Six to Twelve Years Old,8
2011,7-Austin,Male,Hispanic,Yes,Thirteen to Eighteen Years Old,2
2011,7-Austin,Male,Hispanic,No,Birth to Five Years Old,46
2011,7-Austin,Male,Hispanic,No,Six to Twelve Years Old,27
2011,7-Austin,Male,Hispanic,No,Thirteen to Eighteen Years Old,7
2011,7-Austin,Male,Other,No,Birth to Five Years Old,8
2011,8-San Antonio,Female,African American,Yes,Birth to Five Years Old,16
2011,8-San Antonio,Female,African American,Yes,Six to Twelve Years Old,6
2011,8-San Antonio,Female,African American,Yes,Thirteen to Eighteen Years Old,5
2011,8-San Antonio,Female,African American,No,Birth to Five Years Old,14
2011,8-San Antonio,Female,African American,No,Six to Twelve Years Old,6
2011,8-San Antonio,Female,African American,No,Thirteen to Eighteen Years Old,3
2011,8-San Antonio,Female,Anglo,Yes,Birth to Five Years Old,13
2011,8-San Antonio,Female,Anglo,Yes,Six to Twelve Years Old,14
2011,8-San Antonio,Female,Anglo,Yes,Thirteen to Eighteen Years Old,7
2011,8-San Antonio,Female,Anglo,No,Birth to Five Years Old,4
2011,8-San Antonio,Female,Anglo,No,Six to Twelve Years Old,6
2011,8-San Antonio,Female,Anglo,No,Thirteen to Eighteen Years Old,3
2011,8-San Antonio,Female,Asian,No,Thirteen to Eighteen Years Old,1
2011,8-San Antonio,Female,Hispanic,Yes,Birth to Five Years Old,129
2011,8-San Antonio,Female,Hispanic,Yes,Six to Twelve Years Old,73
2011,8-San Antonio,Female,Hispanic,Yes,Thirteen to Eighteen Years Old,26
2011,8-San Antonio,Female,Hispanic,No,Birth to Five Years Old,71
2011,8-San Antonio,Female,Hispanic,No,Six to Twelve Years Old,44
2011,8-San Antonio,Female,Hispanic,No,Thirteen to Eighteen Years Old,11
2011,8-San Antonio,Female,Native American,No,Thirteen to Eighteen Years Old,1
2011,8-San Antonio,Female,Other,No,Birth to Five Years Old,7
2011,8-San Antonio,Female,Other,No,Six to Twelve Years Old,1
2011,8-San Antonio,Male,African American,Yes,Birth to Five Years Old,27
2011,8-San Antonio,Male,African American,Yes,Six to Twelve Years Old,11
2011,8-San Antonio,Male,African American,No,Birth to Five Years Old,18
2011,8-San Antonio,Male,African American,No,Six to Twelve Years Old,21
2011,8-San Antonio,Male,African American,No,Thirteen to Eighteen Years Old,4
2011,8-San Antonio,Male,Anglo,Yes,Birth to Five Years Old,19
2011,8-San Antonio,Male,Anglo,Yes,Six to Twelve Years Old,17
2011,8-San Antonio,Male,Anglo,Yes,Thirteen to Eighteen Years Old,5
2011,8-San Antonio,Male,Anglo,No,Birth to Five Years Old,15
2011,8-San Antonio,Male,Anglo,No,Six to Twelve Years Old,6
2011,8-San Antonio,Male,Anglo,No,Thirteen to Eighteen Years Old,2
2011,8-San Antonio,Male,Asian,No,Birth to Five Years Old,1
2011,8-San Antonio,Male,Hispanic,Yes,Birth to Five Years Old,111
2011,8-San Antonio,Male,Hispanic,Yes,Six to Twelve Years Old,89
2011,8-San Antonio,Male,Hispanic,Yes,Thirteen to Eighteen Years Old,21
2011,8-San Antonio,Male,Hispanic,No,Birth to Five Years Old,106
2011,8-San Antonio,Male,Hispanic,No,Six to Twelve Years Old,54
2011,8-San Antonio,Male,Hispanic,No,Thirteen to Eighteen Years Old,15
2011,8-San Antonio,Male,Native American,No,Birth to Five Years Old,1
2011,8-San Antonio,Male,Other,No,Birth to Five Years Old,6
2011,8-San Antonio,Male,Other,No,Six to Twelve Years Old,4
2011,9-Midland,Female,African American,Yes,Birth to Five Years Old,1
2011,9-Midland,Female,African American,No,Birth to Five Years Old,6
2011,9-Midland,Female,Anglo,Yes,Birth to Five Years Old,7
2011,9-Midland,Female,Anglo,Yes,Six to Twelve Years Old,3
2011,9-Midland,Female,Anglo,Yes,Thirteen to Eighteen Years Old,3
2011,9-Midland,Female,Anglo,No,Birth to Five Years Old,6
2011,9-Midland,Female,Anglo,No,Six to Twelve Years Old,1
2011,9-Midland,Female,Hispanic,Yes,Birth to Five Years Old,8
2011,9-Midland,Female,Hispanic,Yes,Six to Twelve Years Old,1
2011,9-Midland,Female,Hispanic,No,Birth to Five Years Old,7
2011,9-Midland,Female,Hispanic,No,Six to Twelve Years Old,5
2011,9-Midland,Female,Hispanic,No,Thirteen to Eighteen Years Old,3
2011,9-Midland,Male,African American,Yes,Birth to Five Years Old,1
2011,9-Midland,Male,African American,No,Birth to Five Years Old,8
2011,9-Midland,Male,African American,No,Six to Twelve Years Old,2
2011,9-Midland,Male,Anglo,Yes,Birth to Five Years Old,4
2011,9-Midland,Male,Anglo,Yes,Six to Twelve Years Old,4
2011,9-Midland,Male,Anglo,No,Birth to Five Years Old,6
2011,9-Midland,Male,Anglo,No,Six to Twelve Years Old,1
2011,9-Midland,Male,Hispanic,Yes,Birth to Five Years Old,4
2011,9-Midland,Male,Hispanic,Yes,Six to Twelve Years Old,3
2011,9-Midland,Male,Hispanic,No,Birth to Five Years Old,12
2011,9-Midland,Male,Hispanic,No,Six to Twelve Years Old,4
2011,9-Midland,Male,Hispanic,No,Thirteen to Eighteen Years Old,2
2011,10-El Paso,Female,African American,No,Birth to Five Years Old,2
2011,10-El Paso,Female,African American,No,Six to Twelve Years Old,3
2011,10-El Paso,Female,Anglo,Yes,Six to Twelve Years Old,1
2011,10-El Paso,Female,Anglo,No,Birth to Five Years Old,1
2011,10-El Paso,Female,Anglo,No,Six to Twelve Years Old,1
2011,10-El Paso,Female,Anglo,No,Thirteen to Eighteen Years Old,1
2011,10-El Paso,Female,Hispanic,Yes,Birth to Five Years Old,10
2011,10-El Paso,Female,Hispanic,Yes,Six to Twelve Years Old,9
2011,10-El Paso,Female,Hispanic,Yes,Thirteen to Eighteen Years Old,2
2011,10-El Paso,Female,Hispanic,No,Birth to Five Years Old,3
2011,10-El Paso,Female,Hispanic,No,Six to Twelve Years Old,2
2011,10-El Paso,Female,Hispanic,No,Thirteen to Eighteen Years Old,2
2011,10-El Paso,Female,Native American,Yes,Thirteen to Eighteen Years Old,1
2011,10-El Paso,Female,Other,No,Six to Twelve Years Old,1
2011,10-El Paso,Male,African American,No,Birth to Five Years Old,1
2011,10-El Paso,Male,African American,No,Thirteen to Eighteen Years Old,1
2011,10-El Paso,Male,Anglo,Yes,Birth to Five Years Old,1
2011,10-El Paso,Male,Anglo,No,Six to Twelve Years Old,1
2011,10-El Paso,Male,Anglo,No,Thirteen to Eighteen Years Old,1
2011,10-El Paso,Male,Asian,No,Thirteen to Eighteen Years Old,1
2011,10-El Paso,Male,Hispanic,Yes,Birth to Five Years Old,7
2011,10-El Paso,Male,Hispanic,Yes,Six to Twelve Years Old,10
2011,10-El Paso,Male,Hispanic,Yes,Thirteen to Eighteen Years Old,2
2011,10-El Paso,Male,Hispanic,No,Birth to Five Years Old,8
2011,10-El Paso,Male,Hispanic,No,Six to Twelve Years Old,4
2011,10-El Paso,Male,Hispanic,No,Thirteen to Eighteen Years Old,2
2011,11-Edinburg,Female,African American,Yes,Birth to Five Years Old,1
2011,11-Edinburg,Female,African American,No,Birth to Five Years Old,4
2011,11-Edinburg,Female,African American,No,Six to Twelve Years Old,1
2011,11-Edinburg,Female,Anglo,Yes,Thirteen to Eighteen Years Old,1
2011,11-Edinburg,Female,Anglo,No,Birth to Five Years Old,3
2011,11-Edinburg,Female,Anglo,No,Six to Twelve Years Old,1
2011,11-Edinburg,Female,Anglo,No,Thirteen to Eighteen Years Old,1
2011,11-Edinburg,Female,Hispanic,Yes,Birth to Five Years Old,23
2011,11-Edinburg,Female,Hispanic,Yes,Six to Twelve Years Old,17
2011,11-Edinburg,Female,Hispanic,Yes,Thirteen to Eighteen Years Old,4
2011,11-Edinburg,Female,Hispanic,No,Birth to Five Years Old,8
2011,11-Edinburg,Female,Hispanic,No,Six to Twelve Years Old,10
2011,11-Edinburg,Female,Hispanic,No,Thirteen to Eighteen Years Old,5
2011,11-Edinburg,Female,Other,No,Birth to Five Years Old,1
2011,11-Edinburg,Male,African American,Yes,Thirteen to Eighteen Years Old,1
2011,11-Edinburg,Male,African American,No,Birth to Five Years Old,3
2011,11-Edinburg,Male,African American,No,Six to Twelve Years Old,1
2011,11-Edinburg,Male,Anglo,Yes,Birth to Five Years Old,5
2011,11-Edinburg,Male,Anglo,No,Six to Twelve Years Old,1
2011,11-Edinburg,Male,Anglo,No,Thirteen to Eighteen Years Old,1
2011,11-Edinburg,Male,Hispanic,Yes,Birth to Five Years Old,21
2011,11-Edinburg,Male,Hispanic,Yes,Six to Twelve Years Old,11
2011,11-Edinburg,Male,Hispanic,Yes,Thirteen to Eighteen Years Old,3
2011,11-Edinburg,Male,Hispanic,No,Birth to Five Years Old,18
2011,11-Edinburg,Male,Hispanic,No,Six to Twelve Years Old,8
2011,11-Edinburg,Male,Hispanic,No,Thirteen to Eighteen Years Old,8
2011,11-Edinburg,Male,Other,No,Birth to Five Years Old,1
2011,11-Edinburg,Male,Other,No,Six to Twelve Years Old,1
2010,1-Lubbock,Female,African American,Yes,Birth to Five Years Old,8
2010,1-Lubbock,Female,African American,Yes,Six to Twelve Years Old,9
2010,1-Lubbock,Female,African American,Yes,Thirteen to Eighteen Years Old,2
2010,1-Lubbock,Female,African American,No,Birth to Five Years Old,13
2010,1-Lubbock,Female,African American,No,Six to Twelve Years Old,5
2010,1-Lubbock,Female,Anglo,Yes,Birth to Five Years Old,26
2010,1-Lubbock,Female,Anglo,Yes,Six to Twelve Years Old,7
2010,1-Lubbock,Female,Anglo,Yes,Thirteen to Eighteen Years Old,4
2010,1-Lubbock,Female,Anglo,No,Birth to Five Years Old,6
2010,1-Lubbock,Female,Anglo,No,Six to Twelve Years Old,4
2010,1-Lubbock,Female,Hispanic,Yes,Birth to Five Years Old,8
2010,1-Lubbock,Female,Hispanic,Yes,Six to Twelve Years Old,16
2010,1-Lubbock,Female,Hispanic,Yes,Thirteen to Eighteen Years Old,2
2010,1-Lubbock,Female,Hispanic,No,Birth to Five Years Old,16
2010,1-Lubbock,Female,Hispanic,No,Six to Twelve Years Old,24
2010,1-Lubbock,Female,Hispanic,No,Thirteen to Eighteen Years Old,5
2010,1-Lubbock,Female,Native American,No,Birth to Five Years Old,1
2010,1-Lubbock,Female,Other,No,Birth to Five Years Old,2
2010,1-Lubbock,Male,African American,Yes,Birth to Five Years Old,7
2010,1-Lubbock,Male,African American,Yes,Six to Twelve Years Old,3
2010,1-Lubbock,Male,African American,Yes,Thirteen to Eighteen Years Old,2
2010,1-Lubbock,Male,African American,No,Birth to Five Years Old,13
2010,1-Lubbock,Male,African American,No,Six to Twelve Years Old,3
2010,1-Lubbock,Male,African American,No,Thirteen to Eighteen Years Old,1
2010,1-Lubbock,Male,Anglo,Yes,Birth to Five Years Old,11
2010,1-Lubbock,Male,Anglo,Yes,Six to Twelve Years Old,9
2010,1-Lubbock,Male,Anglo,Yes,Thirteen to Eighteen Years Old,2
2010,1-Lubbock,Male,Anglo,No,Birth to Five Years Old,6
2010,1-Lubbock,Male,Anglo,No,Six to Twelve Years Old,1
2010,1-Lubbock,Male,Hispanic,Yes,Birth to Five Years Old,14
2010,1-Lubbock,Male,Hispanic,Yes,Six to Twelve Years Old,17
2010,1-Lubbock,Male,Hispanic,Yes,Thirteen to Eighteen Years Old,2
2010,1-Lubbock,Male,Hispanic,No,Birth to Five Years Old,26
2010,1-Lubbock,Male,Hispanic,No,Six to Twelve Years Old,12
2010,1-Lubbock,Male,Hispanic,No,Thirteen to Eighteen Years Old,6
2010,1-Lubbock,Male,Other,No,Birth to Five Years Old,2
2010,1-Lubbock,Male,Other,No,Thirteen to Eighteen Years Old,1
2010,2-Abilene,Female,African American,Yes,Birth to Five Years Old,1
2010,2-Abilene,Female,African American,No,Birth to Five Years Old,6
2010,2-Abilene,Female,African American,No,Six to Twelve Years Old,1
2010,2-Abilene,Female,African American,No,Thirteen to Eighteen Years Old,1
2010,2-Abilene,Female,Anglo,Yes,Birth to Five Years Old,9
2010,2-Abilene,Female,Anglo,Yes,Six to Twelve Years Old,12
2010,2-Abilene,Female,Anglo,Yes,Thirteen to Eighteen Years Old,1
2010,2-Abilene,Female,Anglo,No,Six to Twelve Years Old,3
2010,2-Abilene,Female,Hispanic,Yes,Birth to Five Years Old,1
2010,2-Abilene,Female,Hispanic,No,Birth to Five Years Old,10
2010,2-Abilene,Female,Hispanic,No,Six to Twelve Years Old,1
2010,2-Abilene,Female,Other,No,Birth to Five Years Old,1
2010,2-Abilene,Female,Other,No,Thirteen to Eighteen Years Old,1
2010,2-Abilene,Male,African American,Yes,Birth to Five Years Old,2
2010,2-Abilene,Male,African American,No,Birth to Five Years Old,10
2010,2-Abilene,Male,African American,No,Six to Twelve Years Old,3
2010,2-Abilene,Male,African American,No,Thirteen to Eighteen Years Old,1
2010,2-Abilene,Male,Anglo,Yes,Birth to Five Years Old,12
2010,2-Abilene,Male,Anglo,Yes,Six to Twelve Years Old,6
2010,2-Abilene,Male,Anglo,Yes,Thirteen to Eighteen Years Old,1
2010,2-Abilene,Male,Anglo,No,Birth to Five Years Old,2
2010,2-Abilene,Male,Anglo,No,Six to Twelve Years Old,1
2010,2-Abilene,Male,Hispanic,No,Birth to Five Years Old,6
2010,2-Abilene,Male,Hispanic,No,Six to Twelve Years Old,3
2010,2-Abilene,Male,Hispanic,No,Thirteen to Eighteen Years Old,2
2010,2-Abilene,Male,Other,No,Birth to Five Years Old,3
2010,3-Arlington,Female,African American,Yes,Birth to Five Years Old,70
2010,3-Arlington,Female,African American,Yes,Six to Twelve Years Old,49
2010,3-Arlington,Female,African American,Yes,Thirteen to Eighteen Years Old,11
2010,3-Arlington,Female,African American,No,Birth to Five Years Old,20
2010,3-Arlington,Female,African American,No,Six to Twelve Years Old,17
2010,3-Arlington,Female,African American,No,Thirteen to Eighteen Years Old,1
2010,3-Arlington,Female,Anglo,Yes,Birth to Five Years Old,72
2010,3-Arlington,Female,Anglo,Yes,Six to Twelve Years Old,51
2010,3-Arlington,Female,Anglo,Yes,Thirteen to Eighteen Years Old,17
2010,3-Arlington,Female,Anglo,No,Birth to Five Years Old,18
2010,3-Arlington,Female,Anglo,No,Six to Twelve Years Old,8
2010,3-Arlington,Female,Anglo,No,Thirteen to Eighteen Years Old,3
2010,3-Arlington,Female,Asian,No,Birth to Five Years Old,1
2010,3-Arlington,Female,Asian,No,Six to Twelve Years Old,2
2010,3-Arlington,Female,Asian,No,Thirteen to Eighteen Years Old,1
2010,3-Arlington,Female,Hispanic,Yes,Birth to Five Years Old,15
2010,3-Arlington,Female,Hispanic,Yes,Six to Twelve Years Old,6
2010,3-Arlington,Female,Hispanic,Yes,Thirteen to Eighteen Years Old,4
2010,3-Arlington,Female,Hispanic,No,Birth to Five Years Old,39
2010,3-Arlington,Female,Hispanic,No,Six to Twelve Years Old,23
2010,3-Arlington,Female,Hispanic,No,Thirteen to Eighteen Years Old,3
2010,3-Arlington,Female,Native American,No,Birth to Five Years Old,1
2010,3-Arlington,Female,Other,No,Birth to Five Years Old,4
2010,3-Arlington,Female,Other,No,Six to Twelve Years Old,4
2010,3-Arlington,Female,Other,No,Thirteen to Eighteen Years Old,1
2010,3-Arlington,Male,African American,Yes,Birth to Five Years Old,63
2010,3-Arlington,Male,African American,Yes,Six to Twelve Years Old,45
2010,3-Arlington,Male,African American,Yes,Thirteen to Eighteen Years Old,17
2010,3-Arlington,Male,African American,No,Birth to Five Years Old,31
2010,3-Arlington,Male,African American,No,Six to Twelve Years Old,24
2010,3-Arlington,Male,African American,No,Thirteen to Eighteen Years Old,3
2010,3-Arlington,Male,Anglo,Yes,Birth to Five Years Old,80
2010,3-Arlington,Male,Anglo,Yes,Six to Twelve Years Old,53
2010,3-Arlington,Male,Anglo,Yes,Thirteen to Eighteen Years Old,18
2010,3-Arlington,Male,Anglo,No,Birth to Five Years Old,19
2010,3-Arlington,Male,Anglo,No,Six to Twelve Years Old,9
2010,3-Arlington,Male,Anglo,No,Thirteen to Eighteen Years Old,2
2010,3-Arlington,Male,Hispanic,Yes,Birth to Five Years Old,14
2010,3-Arlington,Male,Hispanic,Yes,Six to Twelve Years Old,13
2010,3-Arlington,Male,Hispanic,No,Birth to Five Years Old,40
2010,3-Arlington,Male,Hispanic,No,Six to Twelve Years Old,28
2010,3-Arlington,Male,Hispanic,No,Thirteen to Eighteen Years Old,9
2010,3-Arlington,Male,Native American,Yes,Birth to Five Years Old,1
2010,3-Arlington,Male,Native American,No,Birth to Five Years Old,1
2010,3-Arlington,Male,Other,No,Birth to Five Years Old,3
2010,3-Arlington,Male,Other,No,Six to Twelve Years Old,4
2010,3-Arlington,Male,Other,No,Thirteen to Eighteen Years Old,1
2010,4-Tyler,Female,African American,Yes,Birth to Five Years Old,11
2010,4-Tyler,Female,African American,Yes,Six to Twelve Years Old,13
2010,4-Tyler,Female,African American,Yes,Thirteen to Eighteen Years Old,1
2010,4-Tyler,Female,African American,No,Birth to Five Years Old,6
2010,4-Tyler,Female,African American,No,Thirteen to Eighteen Years Old,1
2010,4-Tyler,Female,Anglo,Yes,Birth to Five Years Old,36
2010,4-Tyler,Female,Anglo,Yes,Six to Twelve Years Old,16
2010,4-Tyler,Female,Anglo,Yes,Thirteen to Eighteen Years Old,6
2010,4-Tyler,Female,Anglo,No,Birth to Five Years Old,4
2010,4-Tyler,Female,Anglo,No,Thirteen to Eighteen Years Old,2
2010,4-Tyler,Female,Hispanic,Yes,Birth to Five Years Old,2
2010,4-Tyler,Female,Hispanic,Yes,Six to Twelve Years Old,1
2010,4-Tyler,Female,Hispanic,No,Birth to Five Years Old,3
2010,4-Tyler,Female,Hispanic,No,Six to Twelve Years Old,3
2010,4-Tyler,Female,Native American,No,Birth to Five Years Old,1
2010,4-Tyler,Female,Native American,No,Six to Twelve Years Old,1
2010,4-Tyler,Female,Other,No,Birth to Five Years Old,3
2010,4-Tyler,Male,African American,Yes,Birth to Five Years Old,11
2010,4-Tyler,Male,African American,Yes,Six to Twelve Years Old,7
2010,4-Tyler,Male,African American,Yes,Thirteen to Eighteen Years Old,2
2010,4-Tyler,Male,African American,No,Birth to Five Years Old,11
2010,4-Tyler,Male,Anglo,Yes,Birth to Five Years Old,36
2010,4-Tyler,Male,Anglo,Yes,Six to Twelve Years Old,24
2010,4-Tyler,Male,Anglo,Yes,Thirteen to Eighteen Years Old,7
2010,4-Tyler,Male,Anglo,No,Birth to Five Years Old,6
2010,4-Tyler,Male,Anglo,No,Six to Twelve Years Old,5
2010,4-Tyler,Male,Hispanic,Yes,Birth to Five Years Old,1
2010,4-Tyler,Male,Hispanic,No,Birth to Five Years Old,8
2010,4-Tyler,Male,Hispanic,No,Thirteen to Eighteen Years Old,1
2010,4-Tyler,Male,Other,No,Birth to Five Years Old,1
2010,5-Beaumont,Female,African American,Yes,Birth to Five Years Old,16
2010,5-Beaumont,Female,African American,Yes,Six to Twelve Years Old,8
2010,5-Beaumont,Female,African American,No,Birth to Five Years Old,1
2010,5-Beaumont,Female,African American,No,Six to Twelve Years Old,1
2010,5-Beaumont,Female,Anglo,Yes,Birth to Five Years Old,7
2010,5-Beaumont,Female,Anglo,Yes,Six to Twelve Years Old,6
2010,5-Beaumont,Female,Anglo,Yes,Thirteen to Eighteen Years Old,3
